Date_reported,Country_code,Country,WHO_region,New_hospitalizations_last_7days,New_icu_admissions_last_7days,New_hospitalizations_last_28days,New_icu_admissions_last_28days
2022-01-16,PER,Peru,AMR,,,,
2022-01-16,PHL,Philippines,WPR,,,,
2022-01-16,PCN,Pitcairn Islands,WPR,,,,
2022-01-16,POL,Poland,EUR,959,2,4852,11
2022-01-16,PRT,Portugal,EUR,131,,844,63
2022-01-16,PRI,Puerto Rico,AMR,,,,
2022-01-16,QAT,Qatar,EMR,569,39,1384,98
2022-01-16,KOR,Republic Of Korea,WPR,,,,
2022-01-16,MDA,Republic Of Moldova,EUR,,,,
2022-01-16,REU,Réunion,AFR,,,,
2022-01-16,ROU,Romania,EUR,,,40,2
2022-01-16,RUS,Russian Federation,EUR,,,,
2022-01-16,RWA,Rwanda,AFR,,,,
2022-01-16,BLM,Saint Barthélemy,AMR,,,,
2022-01-16,SHN,Saint Helena,AFR,,,,
2022-01-16,KNA,Saint Kitts And Nevis,AMR,18,1,37,1
2022-01-16,LCA,Saint Lucia,AMR,,,,
2022-01-16,MAF,Saint Martin,AMR,,,,
2022-01-16,SPM,Saint Pierre And Miquelon,AMR,,,,
2022-01-16,VCT,Saint Vincent And The Grenadines,AMR,,,,
2022-01-16,WSM,Samoa,WPR,,,,
2022-01-16,SMR,San Marino,EUR,,,,
2022-01-16,STP,Sao Tome And Principe,AFR,,,,
2022-01-16,SAU,Saudi Arabia,EMR,,195,,261
2022-01-16,SEN,Senegal,AFR,,,,
2022-01-16,SRB,Serbia,EUR,,,,
2022-01-16,SYC,Seychelles,AFR,,,,
2022-01-16,SLE,Sierra Leone,AFR,,,,
2022-01-16,SGP,Singapore,WPR,,,,
2022-01-16,SXM,Sint Maarten,AMR,16,3,41,6
2022-01-16,SVK,Slovakia,EUR,390,45,2230,217
2022-01-16,SVN,Slovenia,EUR,225,,961,
2022-01-16,SLB,Solomon Islands,WPR,,,,
2022-01-16,SOM,Somalia,EMR,,,,
2022-01-16,ZAF,South Africa,AFR,,,,
2022-01-16,SSD,South Sudan,AFR,,,,
2022-01-16,ESP,Spain,EUR,10615,702,33169,2574
2022-01-16,LKA,Sri Lanka,SEAR,,,,
2022-01-16,SDN,Sudan,EMR,,,,
2022-01-16,SUR,Suriname,AMR,,,,
2022-01-16,SWE,Sweden,EUR,642,99,1826,334
2022-01-16,CHE,Switzerland,EUR,806,,3415,
2022-01-16,SYR,Syrian Arab Republic,EMR,,,1,
2022-01-16,TJK,Tajikistan,EUR,,,,
2022-01-16,THA,Thailand,SEAR,,,,
2022-01-16,GBR,The United Kingdom,EUR,,,,
2022-01-16,TLS,Timor-Leste,SEAR,16,,29,
2022-01-16,TGO,Togo,AFR,,,,
2022-01-16,TKL,Tokelau,WPR,,,,
2022-01-16,TON,Tonga,WPR,,,,
2022-01-16,TTO,Trinidad And Tobago,AMR,,,,
2022-01-16,TUN,Tunisia,EMR,324,,732,3
2022-01-16,TUR,Turkey,EUR,13301,1913,41221,6154
2022-01-16,TKM,Turkmenistan,EUR,,,,
2022-01-16,TCA,Turks And Caicos Islands,AMR,18,0,29,0
2022-01-16,TUV,Tuvalu,WPR,,,,
2022-01-16,UGA,Uganda,AFR,,,,
2022-01-16,UKR,Ukraine,EUR,6865,911,24705,3913
2022-01-16,ARE,United Arab Emirates,EMR,,,,
2022-01-16,TZA,United Republic Of Tanzania,AFR,,,,
2022-01-16,USA,United States Of America,AMR,152430,,462342,
2022-01-16,VIR,United States Virgin Islands,AMR,,,,
2022-01-16,URY,Uruguay,AMR,,,,
2022-01-16,UZB,Uzbekistan,EUR,1424,31,2897,71
2022-01-16,VUT,Vanuatu,WPR,,,,
2022-01-16,VEN,Venezuela (Bolivarian Republic Of),AMR,3,1,5,2
2022-01-16,VNM,Viet Nam,WPR,,,,
2022-01-16,WLF,Wallis And Futuna,WPR,,,,
2022-01-16,YEM,Yemen,EMR,,,,
2022-01-16,ZMB,Zambia,AFR,,,,
2022-01-16,ZWE,Zimbabwe,AFR,,,,
2022-01-09,AFG,Afghanistan,EMR,168,,169,
2022-01-09,ALB,Albania,EUR,,,,
2022-01-09,DZA,Algeria,AFR,,,,
2022-01-09,ASM,American Samoa,WPR,,,,
2022-01-09,AND,Andorra,EUR,,,,
2022-01-09,AGO,Angola,AFR,,,,
2022-01-09,AIA,Anguilla,AMR,,,,
2022-01-09,ATG,Antigua And Barbuda,AMR,,,,
2022-01-09,ARG,Argentina,AMR,2548,337,4525,705
2022-01-09,ARM,Armenia,EUR,,,,
2022-01-09,ABW,Aruba,AMR,55,8,98,15
2022-01-09,AUS,Australia,WPR,,,,
2022-01-09,AUT,Austria,EUR,276,72,1037,284
2022-01-09,AZE,Azerbaijan,EUR,,,,
2022-01-09,BHS,Bahamas,AMR,61,1,98,2
2022-01-09,BHR,Bahrain,EMR,296,,404,0
2022-01-09,BGD,Bangladesh,SEAR,995,,3225,
2022-01-09,BRB,Barbados,AMR,,,,
2022-01-09,BLR,Belarus,EUR,,,,
2022-01-09,BEL,Belgium,EUR,1285,,4693,
2022-01-09,BLZ,Belize,AMR,,,,
2022-01-09,BEN,Benin,AFR,,,,
2022-01-09,BMU,Bermuda,AMR,4,0,5,0
2022-01-09,BTN,Bhutan,SEAR,,,0,
2022-01-09,BOL,Bolivia (Plurinational State Of),AMR,,,,
2022-01-09,BES,"Bonaire, Sint Eustatius And Saba",AMR,,,,
2022-01-09,BIH,Bosnia And Herzegovina,EUR,1023,47,2603,171
2022-01-09,BWA,Botswana,AFR,,,,
2022-01-09,BRA,Brazil,AMR,6714,2129,13968,4855
2022-01-09,VGB,British Virgin Islands,AMR,,,,
2022-01-09,BRN,Brunei Darussalam,WPR,,,,
2022-01-09,BGR,Bulgaria,EUR,3580,,6249,
2022-01-09,BFA,Burkina Faso,AFR,,,,
2022-01-09,BDI,Burundi,AFR,,,,
2022-01-09,CPV,Cabo Verde,AFR,,,,
2022-01-09,KHM,Cambodia,WPR,,,,
2022-01-09,CMR,Cameroon,AFR,,,,
2022-01-09,CAN,Canada,AMR,6094,,12236,
2022-01-09,CYM,Cayman Islands,AMR,,,,
2022-01-09,CAF,Central African Republic,AFR,,,,
2022-01-09,TCD,Chad,AFR,,,,
2022-01-09,CHL,Chile,AMR,381,11,1335,44
2022-01-09,CHN,China,WPR,1113,,4010,
2022-01-09,COL,Colombia,AMR,1126,,2119,
2022-01-09,COM,Comoros,AFR,,,,
2022-01-09,COG,Congo,AFR,,,,
2022-01-09,COK,Cook Islands,WPR,0,,0,
2022-01-09,CRI,Costa Rica,AMR,181,31,323,38
2022-01-09,CIV,Côte D’Ivoire,AFR,,,,
2022-01-09,HRV,Croatia,EUR,,,,
2022-01-09,CUB,Cuba,AMR,4049,,5635,
2022-01-09,CUW,Curaçao,AMR,32,0,63,0
2022-01-09,CYP,Cyprus,EUR,216,24,604,98
2022-01-09,CZE,Czechia,EUR,1578,316,9550,1792
2022-01-09,PRK,Democratic People'S Republic Of Korea,SEAR,,,,
2022-01-09,COD,Democratic Republic Of The Congo,AFR,,,,
2022-01-09,DNK,Denmark,EUR,1188,50,4190,175
2022-01-09,DJI,Djibouti,EMR,,,,
2022-01-09,DMA,Dominica,AMR,,,,
2022-01-09,DOM,Dominican Republic,AMR,,0,,0
2022-01-09,ECU,Ecuador,AMR,164,,506,
2022-01-09,EGY,Egypt,EMR,4251,,17652,
2022-01-09,SLV,El Salvador,AMR,,,,
2022-01-09,GNQ,Equatorial Guinea,AFR,,,,
2022-01-09,ERI,Eritrea,AFR,,,,
2022-01-09,EST,Estonia,EUR,197,12,711,64
2022-01-09,SWZ,Eswatini,AFR,,,,
2022-01-09,ETH,Ethiopia,AFR,,,,
2022-01-09,FLK,Falkland Islands (Malvinas),AMR,,,,
2022-01-09,FRO,Faroe Islands,EUR,,,,
2022-01-09,FJI,Fiji,WPR,,,,
2022-01-09,FIN,Finland,EUR,112,25,386,97
2022-01-09,FRA,France,EUR,13581,2290,40153,7834
2022-01-09,GUF,French Guiana,AMR,,,,
2022-01-09,PYF,French Polynesia,WPR,,,,
2022-01-09,GAB,Gabon,AFR,,,,
2022-01-09,GMB,Gambia,AFR,,,,
2022-01-09,GEO,Georgia,EUR,,,,
2022-01-09,DEU,Germany,EUR,6070,593,26074,3099
2022-01-09,GHA,Ghana,AFR,,,,
2022-01-09,GIB,Gibraltar,EUR,,,,
2022-01-09,GRC,Greece,EUR,3993,277,11454,1095
2022-01-09,GRL,Greenland,EUR,,,,
2022-01-09,GRD,Grenada,AMR,,,,
2022-01-09,GLP,Guadeloupe,AMR,,,,
2022-01-09,GUM,Guam,WPR,,,,
2022-01-09,GTM,Guatemala,AMR,,,,
2022-01-09,GGY,Guernsey,EUR,,,,
2022-01-09,GIN,Guinea,AFR,,,,
2022-01-09,GNB,Guinea-Bissau,AFR,,,,
2022-01-09,GUY,Guyana,AMR,,,,
2022-01-09,HTI,Haiti,AMR,,,,
2022-01-09,VAT,Holy See,EUR,,,,
2022-01-09,HND,Honduras,AMR,18,0,24,0
2022-01-09,HUN,Hungary,EUR,,,,
2022-01-09,ISL,Iceland,EUR,35,,83,0
2022-01-09,IND,India,SEAR,,,,
2022-01-09,IDN,Indonesia,SEAR,407,,1560,
2022-01-09,XXL,International Commercial Vessel,OTHER,,,,
2022-01-09,XXF,International Conveyance (American Samoa),OTHER,,,,
2022-01-09,XXJ,International Conveyance (Diamond Princess),OTHER,,,,
2022-01-09,XXI,International Conveyance (Kiribati),OTHER,,,,
2022-01-09,XXG,International Conveyance (Solomon Islands),OTHER,,,,
2022-01-09,XXH,International Conveyance (Vanuatu),OTHER,,,,
2022-01-09,IRN,Iran (Islamic Republic Of),EMR,1972,,7408,
2022-01-09,IRQ,Iraq,EMR,217,,217,
2022-01-09,IRL,Ireland,EUR,829,25,2289,126
2022-01-09,IMN,Isle Of Man,EUR,,,,
2022-01-09,ISR,Israel,EUR,,,,
2022-01-09,ITA,Italy,EUR,11506,824,31415,2546
2022-01-09,JAM,Jamaica,AMR,19,1,66,1
2022-01-09,JPN,Japan,WPR,,,,
2022-01-09,JEY,Jersey,EUR,,,,
2022-01-09,JOR,Jordan,EMR,612,,3170,
2022-01-09,KAZ,Kazakhstan,EUR,,,,
2022-01-09,KEN,Kenya,AFR,,,,
2022-01-09,KIR,Kiribati,WPR,,,,
2022-01-09,XKX,Kosovo (In Accordance With Un Security Council Resolution 1244 (1999)),EUR,,,,
2022-01-09,KWT,Kuwait,EMR,,,31,
2022-01-09,KGZ,Kyrgyzstan,EUR,266,,266,
2022-01-09,LAO,Lao People'S Democratic Republic,WPR,,,,
2022-01-09,LVA,Latvia,EUR,458,160,1551,590
2022-01-09,LBN,Lebanon,EMR,,,,
2022-01-09,LSO,Lesotho,AFR,,,,
2022-01-09,LBR,Liberia,AFR,,,,
2022-01-09,LBY,Libya,EMR,,,,
2022-01-09,LIE,Liechtenstein,EUR,,,,
2022-01-09,LTU,Lithuania,EUR,4396,,8230,4
2022-01-09,LUX,Luxembourg,EUR,56,8,206,41
2022-01-09,MDG,Madagascar,AFR,,,,
2022-01-09,MWI,Malawi,AFR,,,,
2022-01-09,MYS,Malaysia,WPR,9896,,38709,
2022-01-09,MDV,Maldives,SEAR,26,,71,
2022-01-09,MLI,Mali,AFR,,,,
2022-01-09,MLT,Malta,EUR,68,4,154,12
2022-01-09,MHL,Marshall Islands,WPR,,,,
2022-01-09,MTQ,Martinique,AMR,,,,
2022-01-09,MRT,Mauritania,AFR,,,,
2022-01-09,MUS,Mauritius,AFR,,,,
2022-01-09,MYT,Mayotte,AFR,,,,
2022-01-09,MEX,Mexico,AMR,3975,61,9265,153
2022-01-09,FSM,Micronesia (Federated States Of),WPR,,,,
2022-01-09,MCO,Monaco,EUR,,,,
2022-01-09,MNG,Mongolia,WPR,1146,,1146,
2022-01-09,MNE,Montenegro,EUR,127,13,328,37
2022-01-09,MSR,Montserrat,AMR,,,,
2022-01-09,MAR,Morocco,EMR,,362,297,572
2022-01-09,MOZ,Mozambique,AFR,,,,
2022-01-09,MMR,Myanmar,SEAR,,,,
2022-01-09,NAM,Namibia,AFR,,,,
2022-01-09,NRU,Nauru,WPR,,,,
2022-01-09,NPL,Nepal,SEAR,,,,
2022-01-09,NLD,Netherlands,EUR,994,144,4680,771
2022-01-09,NCL,New Caledonia,WPR,,,,
2022-01-09,NZL,New Zealand,WPR,15,0,102,4
2022-01-09,NIC,Nicaragua,AMR,,,,
2022-01-09,NER,Niger,AFR,,,,
2022-01-09,NGA,Nigeria,AFR,,,,
2022-01-09,NIU,Niue,WPR,,,,
2022-01-09,MKD,North Macedonia,EUR,164,7,527,34
2022-01-09,MNP,Northern Mariana Islands (Commonwealth Of The),WPR,,,,
2022-01-09,NOR,Norway,EUR,159,30,822,192
2022-01-09,PSE,"Occupied Palestinian Territory, Including East Jerusalem",EMR,,,,
2022-01-09,OMN,Oman,EMR,11,,27,
2022-01-09,PAK,Pakistan,EMR,773,53,2945,67
2022-01-09,PLW,Palau,WPR,,,,
2022-01-09,PAN,Panama,AMR,,,,
2022-01-09,PNG,Papua New Guinea,WPR,,,,
2022-01-09,PRY,Paraguay,AMR,,,,
2022-01-09,PER,Peru,AMR,,,,
2022-01-09,PHL,Philippines,WPR,,,,
2022-01-09,PCN,Pitcairn Islands,WPR,,,,
2022-01-09,POL,Poland,EUR,1076,,5875,12
2022-01-09,PRT,Portugal,EUR,713,,713,103
2022-01-09,PRI,Puerto Rico,AMR,,,,
2022-01-09,QAT,Qatar,EMR,470,39,876,71
2022-01-09,KOR,Republic Of Korea,WPR,,,,
2022-01-09,MDA,Republic Of Moldova,EUR,,,,
2022-01-09,REU,Réunion,AFR,,,,
2022-01-09,ROU,Romania,EUR,31,1,42,2
2022-01-09,RUS,Russian Federation,EUR,,,,
2022-01-09,RWA,Rwanda,AFR,,,,
2022-01-09,BLM,Saint Barthélemy,AMR,,,,
2022-01-09,SHN,Saint Helena,AFR,,,,
2022-01-09,KNA,Saint Kitts And Nevis,AMR,15,,19,
2022-01-09,LCA,Saint Lucia,AMR,,,,
2022-01-09,MAF,Saint Martin,AMR,,,,
2022-01-09,SPM,Saint Pierre And Miquelon,AMR,,,,
2022-01-09,VCT,Saint Vincent And The Grenadines,AMR,,,,
2022-01-09,WSM,Samoa,WPR,,,,
2022-01-09,SMR,San Marino,EUR,,,,
2022-01-09,STP,Sao Tome And Principe,AFR,,,,
2022-01-09,SAU,Saudi Arabia,EMR,,59,,66
2022-01-09,SEN,Senegal,AFR,,,,
2022-01-09,SRB,Serbia,EUR,,,,
2022-01-09,SYC,Seychelles,AFR,,,,
2022-01-09,SLE,Sierra Leone,AFR,,,,
2022-01-09,SGP,Singapore,WPR,,,,
2022-01-09,SXM,Sint Maarten,AMR,18,3,28,3
2022-01-09,SVK,Slovakia,EUR,505,42,2783,266
2022-01-09,SVN,Slovenia,EUR,219,,987,
2022-01-09,SLB,Solomon Islands,WPR,,,,
2022-01-09,SOM,Somalia,EMR,,,,
2022-01-09,ZAF,South Africa,AFR,,,,
2022-01-09,SSD,South Sudan,AFR,,,,
2022-01-09,ESP,Spain,EUR,9664,711,26454,2377
2022-01-09,LKA,Sri Lanka,SEAR,,,,
2022-01-09,SDN,Sudan,EMR,,,,
2022-01-09,SUR,Suriname,AMR,,,,
2022-01-09,SWE,Sweden,EUR,589,84,1415,307
2022-01-09,CHE,Switzerland,EUR,945,,3421,
2022-01-09,SYR,Syrian Arab Republic,EMR,,,5,
2022-01-09,TJK,Tajikistan,EUR,,,,
2022-01-09,THA,Thailand,SEAR,,,,
2022-01-09,GBR,The United Kingdom,EUR,,,,
2022-01-09,TLS,Timor-Leste,SEAR,9,,14,
2022-01-09,TGO,Togo,AFR,,,,
2022-01-09,TKL,Tokelau,WPR,,,,
2022-01-09,TON,Tonga,WPR,,,,
2022-01-09,TTO,Trinidad And Tobago,AMR,,,,
2022-01-09,TUN,Tunisia,EMR,257,,521,3
2022-01-09,TUR,Turkey,EUR,11790,1736,37290,5598
2022-01-09,TKM,Turkmenistan,EUR,,,,
2022-01-09,TCA,Turks And Caicos Islands,AMR,7,0,11,0
2022-01-09,TUV,Tuvalu,WPR,,,,
2022-01-09,UGA,Uganda,AFR,,,,
2022-01-09,UKR,Ukraine,EUR,5362,925,26298,4211
2022-01-09,ARE,United Arab Emirates,EMR,,,,
2022-01-09,TZA,United Republic Of Tanzania,AFR,,,,
2022-01-09,USA,United States Of America,AMR,141114,,365226,
2022-01-09,VIR,United States Virgin Islands,AMR,,,,
2022-01-09,URY,Uruguay,AMR,,,,
2022-01-09,UZB,Uzbekistan,EUR,724,25,2000,54
2022-01-09,VUT,Vanuatu,WPR,,,,
2022-01-09,VEN,Venezuela (Bolivarian Republic Of),AMR,2,1,6,5
2022-01-09,VNM,Viet Nam,WPR,,,,
2022-01-09,WLF,Wallis And Futuna,WPR,,,,
2022-01-09,YEM,Yemen,EMR,,,,
2022-01-09,ZMB,Zambia,AFR,,,,
2022-01-09,ZWE,Zimbabwe,AFR,,,,
2022-01-02,AFG,Afghanistan,EMR,1,,1,
2022-01-02,ALB,Albania,EUR,,,,
2022-01-02,DZA,Algeria,AFR,,,,
2022-01-02,ASM,American Samoa,WPR,,,,
2022-01-02,AND,Andorra,EUR,,,,
2022-01-02,AGO,Angola,AFR,,,,
2022-01-02,AIA,Anguilla,AMR,,,0,0
2022-01-02,ATG,Antigua And Barbuda,AMR,,,,
2022-01-02,ARG,Argentina,AMR,1086,180,2250,440
2022-01-02,ARM,Armenia,EUR,,,,
2022-01-02,ABW,Aruba,AMR,29,5,50,11
2022-01-02,AUS,Australia,WPR,,,,
2022-01-02,AUT,Austria,EUR,225,68,1202,317
2022-01-02,AZE,Azerbaijan,EUR,,,,
2022-01-02,BHS,Bahamas,AMR,25,1,40,1
2022-01-02,BHR,Bahrain,EMR,78,,117,0
2022-01-02,BGD,Bangladesh,SEAR,803,,2955,
2022-01-02,BRB,Barbados,AMR,,,,
2022-01-02,BLR,Belarus,EUR,,,,
2022-01-02,BEL,Belgium,EUR,1037,,5316,
2022-01-02,BLZ,Belize,AMR,,,,
2022-01-02,BEN,Benin,AFR,,,,
2022-01-02,BMU,Bermuda,AMR,0,,1,
2022-01-02,BTN,Bhutan,SEAR,,,0,
2022-01-02,BOL,Bolivia (Plurinational State Of),AMR,,,,
2022-01-02,BES,"Bonaire, Sint Eustatius And Saba",AMR,,,,
2022-01-02,BIH,Bosnia And Herzegovina,EUR,614,38,1995,178
2022-01-02,BWA,Botswana,AFR,,,,
2022-01-02,BRA,Brazil,AMR,2880,1063,9560,3640
2022-01-02,VGB,British Virgin Islands,AMR,,,,
2022-01-02,BRN,Brunei Darussalam,WPR,,,,
2022-01-02,BGR,Bulgaria,EUR,2666,,5780,
2022-01-02,BFA,Burkina Faso,AFR,,,,
2022-01-02,BDI,Burundi,AFR,,,,
2022-01-02,CPV,Cabo Verde,AFR,,,,
2022-01-02,KHM,Cambodia,WPR,,,,
2022-01-02,CMR,Cameroon,AFR,,,,
2022-01-02,CAN,Canada,AMR,3737,,6914,
2022-01-02,CYM,Cayman Islands,AMR,,,,
2022-01-02,CAF,Central African Republic,AFR,,,,
2022-01-02,TCD,Chad,AFR,,,,
2022-01-02,CHL,Chile,AMR,270,9,1322,45
2022-01-02,CHN,China,WPR,1390,,3476,
2022-01-02,COL,Colombia,AMR,580,,1122,
2022-01-02,COM,Comoros,AFR,,,,
2022-01-02,COG,Congo,AFR,,,,
2022-01-02,COK,Cook Islands,WPR,,,,
2022-01-02,CRI,Costa Rica,AMR,52,7,198,7
2022-01-02,CIV,Côte D’Ivoire,AFR,,,,
2022-01-02,HRV,Croatia,EUR,,,,
2022-01-02,CUB,Cuba,AMR,1012,,1859,
2022-01-02,CUW,Curaçao,AMR,16,0,37,0
2022-01-02,CYP,Cyprus,EUR,153,28,499,95
2022-01-02,CZE,Czechia,EUR,2185,414,12196,2216
2022-01-02,PRK,Democratic People'S Republic Of Korea,SEAR,,,,
2022-01-02,COD,Democratic Republic Of The Congo,AFR,,,,
2022-01-02,DNK,Denmark,EUR,1382,53,3337,133
2022-01-02,DJI,Djibouti,EMR,,,,
2022-01-02,DMA,Dominica,AMR,,,,
2022-01-02,DOM,Dominican Republic,AMR,,0,,0
2022-01-02,ECU,Ecuador,AMR,111,,443,
2022-01-02,EGY,Egypt,EMR,4313,,17981,
2022-01-02,SLV,El Salvador,AMR,,,,
2022-01-02,GNQ,Equatorial Guinea,AFR,,,,
2022-01-02,ERI,Eritrea,AFR,,,,
2022-01-02,EST,Estonia,EUR,161,16,736,69
2022-01-02,SWZ,Eswatini,AFR,,,,
2022-01-02,ETH,Ethiopia,AFR,,,,
2022-01-02,FLK,Falkland Islands (Malvinas),AMR,,,,
2022-01-02,FRO,Faroe Islands,EUR,,,,
2022-01-02,FJI,Fiji,WPR,,,,
2022-01-02,FIN,Finland,EUR,130,33,358,95
2022-01-02,FRA,France,EUR,10448,1941,34212,7270
2022-01-02,GUF,French Guiana,AMR,,,,
2022-01-02,PYF,French Polynesia,WPR,,,,
2022-01-02,GAB,Gabon,AFR,,,,
2022-01-02,GMB,Gambia,AFR,,,,
2022-01-02,GEO,Georgia,EUR,,,,
2022-01-02,DEU,Germany,EUR,5823,654,29458,3916
2022-01-02,GHA,Ghana,AFR,,,,
2022-01-02,GIB,Gibraltar,EUR,,,,
2022-01-02,GRC,Greece,EUR,2895,251,10213,1144
2022-01-02,GRL,Greenland,EUR,,,,
2022-01-02,GRD,Grenada,AMR,,,,
2022-01-02,GLP,Guadeloupe,AMR,,,,
2022-01-02,GUM,Guam,WPR,,,,
2022-01-02,GTM,Guatemala,AMR,,,,
2022-01-02,GGY,Guernsey,EUR,,,,
2022-01-02,GIN,Guinea,AFR,,,,
2022-01-02,GNB,Guinea-Bissau,AFR,,,,
2022-01-02,GUY,Guyana,AMR,,,,
2022-01-02,HTI,Haiti,AMR,,,,
2022-01-02,VAT,Holy See,EUR,,,,
2022-01-02,HND,Honduras,AMR,,,7,
2022-01-02,HUN,Hungary,EUR,,,,
2022-01-02,ISL,Iceland,EUR,29,,55,0
2022-01-02,IND,India,SEAR,,,,
2022-01-02,IDN,Indonesia,SEAR,359,,1712,
2022-01-02,XXL,International Commercial Vessel,OTHER,,,,
2022-01-02,XXF,International Conveyance (American Samoa),OTHER,,,,
2022-01-02,XXJ,International Conveyance (Diamond Princess),OTHER,,,,
2022-01-02,XXI,International Conveyance (Kiribati),OTHER,,,,
2022-01-02,XXG,International Conveyance (Solomon Islands),OTHER,,,,
2022-01-02,XXH,International Conveyance (Vanuatu),OTHER,,,,
2022-01-02,IRN,Iran (Islamic Republic Of),EMR,516,,8778,
2022-01-02,IRQ,Iraq,EMR,,,,
2022-01-02,IRL,Ireland,EUR,681,30,1835,137
2022-01-02,IMN,Isle Of Man,EUR,,,,
2022-01-02,ISR,Israel,EUR,,,,
2022-01-02,ITA,Italy,EUR,8879,660,24070,2165
2022-01-02,JAM,Jamaica,AMR,22,,63,
2022-01-02,JPN,Japan,WPR,,,,
2022-01-02,JEY,Jersey,EUR,,,,
2022-01-02,JOR,Jordan,EMR,278,,3876,
2022-01-02,KAZ,Kazakhstan,EUR,,,,
2022-01-02,KEN,Kenya,AFR,,,,
2022-01-02,KIR,Kiribati,WPR,,,,
2022-01-02,XKX,Kosovo (In Accordance With Un Security Council Resolution 1244 (1999)),EUR,,,,
2022-01-02,KWT,Kuwait,EMR,,,43,
2022-01-02,KGZ,Kyrgyzstan,EUR,,,,
2022-01-02,LAO,Lao People'S Democratic Republic,WPR,,,,
2022-01-02,LVA,Latvia,EUR,367,131,1401,602
2022-01-02,LBN,Lebanon,EMR,,,,
2022-01-02,LSO,Lesotho,AFR,,,,
2022-01-02,LBR,Liberia,AFR,,,,
2022-01-02,LBY,Libya,EMR,,,,
2022-01-02,LIE,Liechtenstein,EUR,,,,
2022-01-02,LTU,Lithuania,EUR,1755,2,4883,4
2022-01-02,LUX,Luxembourg,EUR,52,14,204,47
2022-01-02,MDG,Madagascar,AFR,,,,
2022-01-02,MWI,Malawi,AFR,,,,
2022-01-02,MYS,Malaysia,WPR,9881,,39773,
2022-01-02,MDV,Maldives,SEAR,19,,63,
2022-01-02,MLI,Mali,AFR,,,,
2022-01-02,MLT,Malta,EUR,70,4,96,11
2022-01-02,MHL,Marshall Islands,WPR,,,,
2022-01-02,MTQ,Martinique,AMR,,,,
2022-01-02,MRT,Mauritania,AFR,,,,
2022-01-02,MUS,Mauritius,AFR,,,,
2022-01-02,MYT,Mayotte,AFR,,,,
2022-01-02,MEX,Mexico,AMR,2051,38,7127,115
2022-01-02,FSM,Micronesia (Federated States Of),WPR,,,,
2022-01-02,MCO,Monaco,EUR,,,,
2022-01-02,MNG,Mongolia,WPR,,,,
2022-01-02,MNE,Montenegro,EUR,68,5,309,35
2022-01-02,MSR,Montserrat,AMR,,,,
2022-01-02,MAR,Morocco,EMR,152,65,342,255
2022-01-02,MOZ,Mozambique,AFR,,,,
2022-01-02,MMR,Myanmar,SEAR,,,,
2022-01-02,NAM,Namibia,AFR,,,,
2022-01-02,NRU,Nauru,WPR,,,,
2022-01-02,NPL,Nepal,SEAR,,,,
2022-01-02,NLD,Netherlands,EUR,1073,169,5709,960
2022-01-02,NCL,New Caledonia,WPR,,,,
2022-01-02,NZL,New Zealand,WPR,17,1,125,8
2022-01-02,NIC,Nicaragua,AMR,,,,
2022-01-02,NER,Niger,AFR,,,,
2022-01-02,NGA,Nigeria,AFR,,,,
2022-01-02,NIU,Niue,WPR,,,,
2022-01-02,MKD,North Macedonia,EUR,106,9,508,40
2022-01-02,MNP,Northern Mariana Islands (Commonwealth Of The),WPR,,,,
2022-01-02,NOR,Norway,EUR,199,48,889,234
2022-01-02,PSE,"Occupied Palestinian Territory, Including East Jerusalem",EMR,,,,
2022-01-02,OMN,Oman,EMR,5,,22,
2022-01-02,PAK,Pakistan,EMR,688,11,3064,14
2022-01-02,PLW,Palau,WPR,,,,
2022-01-02,PAN,Panama,AMR,,,,
2022-01-02,PNG,Papua New Guinea,WPR,,,,
2022-01-02,PRY,Paraguay,AMR,,,,
2022-01-02,PER,Peru,AMR,,,,
2022-01-02,PHL,Philippines,WPR,,,,
2022-01-02,PCN,Pitcairn Islands,WPR,,,,
2022-01-02,POL,Poland,EUR,1265,6,7076,13
2022-01-02,PRT,Portugal,EUR,0,30,68,156
2022-01-02,PRI,Puerto Rico,AMR,,,,
2022-01-02,QAT,Qatar,EMR,217,7,452,36
2022-01-02,KOR,Republic Of Korea,WPR,,,,
2022-01-02,MDA,Republic Of Moldova,EUR,,,,
2022-01-02,REU,Réunion,AFR,,,,
2022-01-02,ROU,Romania,EUR,8,1,12,1
2022-01-02,RUS,Russian Federation,EUR,,,,
2022-01-02,RWA,Rwanda,AFR,,,,
2022-01-02,BLM,Saint Barthélemy,AMR,,,,
2022-01-02,SHN,Saint Helena,AFR,,,,
2022-01-02,KNA,Saint Kitts And Nevis,AMR,3,,5,
2022-01-02,LCA,Saint Lucia,AMR,,,,
2022-01-02,MAF,Saint Martin,AMR,,,,
2022-01-02,SPM,Saint Pierre And Miquelon,AMR,,,,
2022-01-02,VCT,Saint Vincent And The Grenadines,AMR,,,,
2022-01-02,WSM,Samoa,WPR,,,,
2022-01-02,SMR,San Marino,EUR,,,,
2022-01-02,STP,Sao Tome And Principe,AFR,,,,
2022-01-02,SAU,Saudi Arabia,EMR,,7,,7
2022-01-02,SEN,Senegal,AFR,,,,
2022-01-02,SRB,Serbia,EUR,,,,
2022-01-02,SYC,Seychelles,AFR,,,,
2022-01-02,SLE,Sierra Leone,AFR,,,,
2022-01-02,SGP,Singapore,WPR,,,,
